"station_name","month_num","mean_all_years_value","max_all_years_value","min_all_years_value","lower_5th_percentile","upper_95th_percentile","name"
"uppercruickshank","01",-1.4157013617692,11.6999998092651,-11.8000001907349,-7,5.90000009536743,"Air_Temp"
"uppercruickshank","01",260.034048962834,364.286987304688,129.311996459961,195.673547363281,321.686747741699,"Snow_Depth_qaqc"
"uppercruickshank","02",-2.96232201429115,12.6999998092651,-15.3000001907349,-10.6000003814697,4.90000009536743,"Air_Temp"
"uppercruickshank","02",282.163376575883,378.385009765625,203.621002197266,211.994995117188,356.162002563477,"Snow_Depth_qaqc"
"uppercruickshank","03",-1.78132365937813,7.5,-8.39999961853027,-5.80000019073486,3.59999990463257,"Air_Temp"
"uppercruickshank","03",333.262896371577,445.273986816406,250.708999633789,265.660507202148,422.992500305176,"Snow_Depth_qaqc"
"uppercruickshank","04",0.124233987230804,16.7999992370605,-7.90000009536743,-5.69999980926514,10.8999996185303,"Air_Temp"
"uppercruickshank","04",360.254102045104,441.860992431641,270.820007324219,297.856356811523,420.15665435791,"Snow_Depth_qaqc"
"uppercruickshank","05",5.48678315654364,23.3999996185303,-5.09999990463257,-2,16,"Air_Temp"
"uppercruickshank","05",283.351972799538,393.540985107422,152.229995727539,180.890098571777,366.489608764648,"Snow_Depth_qaqc"
"uppercruickshank","06",10.0025231523991,32.5999984741211,-0.400000005960464,2,22.5,"Air_Temp"
"uppercruickshank","06",131.120268323493,315.898010253906,0,3.1397625207901,283.081756591797,"Snow_Depth_qaqc"
"uppercruickshank","07",13.946329284605,27.2000007629395,4.5,6.80500018596649,22.3949995994568,"Air_Temp"
"uppercruickshank","07",14.126626078466,123.642997741699,0,0,95.1644268035889,"Snow_Depth_qaqc"
"uppercruickshank","08",15.0870042346198,30.2999992370605,2.29999995231628,7.40000009536743,23.2999992370605,"Air_Temp"
"uppercruickshank","08",0,0,0,0,0,"Snow_Depth_qaqc"
"uppercruickshank","09",9.39826390080982,23.8999996185303,0.300000011920929,3,17.2000007629395,"Air_Temp"
"uppercruickshank","09",0,0,0,0,0,"Snow_Depth_qaqc"
"uppercruickshank","10",5.94761285026066,22.2999992370605,-6,-1.60000002384186,18.6000003814697,"Air_Temp"
"uppercruickshank","10",6.41338286806965,25.3717002868652,0,0,20.9181100845337,"Snow_Depth_qaqc"
"uppercruickshank","11",7.79842566970131,59.9000015258789,-10.6999998092651,-5.59999990463257,58.0999984741211,"Air_Temp"
"uppercruickshank","11",46.8087126458415,122.560997009277,0,3.62315498590469,108.918447494507,"Snow_Depth_qaqc"
"uppercruickshank","12",-2.87988911455958,23.2666660944621,-17.5,-12.6250002384186,3.5,"Air_Temp"
"uppercruickshank","12",120.159015255188,225.214996337891,34.793098449707,54.7808208465576,210.061605834961,"Snow_Depth_qaqc"
